question_id,prompt,generated_answer,is_correct,is_unparsable
Question_4545,Filament-free switching memristors are associated with uniform conduction and insulation effects across the entire interface between electrode and switching layer or the bulk of the switching layer. What is a characteristic feature of filament-free switching memristors?,Unparsable,False,True
Question_4546,"Ion migration in memristors is a process where ions move under the influence of an applied electric field, affecting the device's resistance. What role does ion migration play in the operation of certain memristors?",Unparsable,False,True
Question_4547,"Intercalation in memristors involves the reversible insertion of ions into the lattices of materials, which can lead to changes in the device's resistance. What is the effect of intercalation on the resistance of a memristor?",Unparsable,False,True
Question_4548,Electron trapping/detrapping is a mechanism in memristors where the capture or release of electrons at trap sites affects the device's conductance. How does electron trapping/detrapping affect the conductance of a memristor?,Unparsable,False,True
Question_4549,"Ferroelectric effect in memristors is related to the ability of certain materials to have their spontaneous polarization switched by an external electric field, influencing the device's conductance. What is the significance of the ferroelectric effect in memristors?",Unparsable,False,True
Question_4550,"Phase transition in memristors refers to the change in electrical properties of a material due to a change in its atomic arrangement, affecting the device's resistance. How does a phase transition influence the resistance of a memristor?",Unparsable,False,True
Question_4551,"Centella asiatica is a medicinal plant known for its therapeutic effects on various conditions. It contains compounds with anti-oxidant, anti-inflammatory, anti-microbial, neuroprotective, memory improvement, and anti-depressant properties. Which family does the medicinal herb Centella asiatica belong to?",A,False,False
Question_4552,"In the context of lipid metabolism, the process of lipolysis involves the breakdown of triglycerides into free fatty acids and glycerol, which can be induced by enzymes such as lipases. Which receptor is a direct transcriptional target of lipase that is involved in the process of lipolysis?",Unparsable,False,True
Question_4553,"Cholesterol homeostasis and lipid metabolism are regulated by various genes. One of the key enzymes involved in cholesterol synthesis is 3-hydroxyl-3-methylglutaryl CoA reductase. What is the abbreviation for 3-hydroxyl-3-methylglutaryl CoA reductase, an enzyme involved in cholesterol synthesis?",C,True,False
Question_4554,"Sterol regulatory element-binding proteins (SREBPs) are transcription factors that regulate lipid homeostasis by controlling the expression of various genes involved in the synthesis and uptake of cholesterol, fatty acids, and triglycerides. Which of the following is NOT a function of sterol regulatory element-binding proteins (SREBPs)?",Unparsable,False,True
Question_4555,"Fatty acid synthase (FAS) is an enzyme that catalyzes the synthesis of fatty acids from acetyl-CoA and malonyl-CoA, in the presence of NADPH. What is the primary role of the enzyme fatty acid synthase (FAS)?",Unparsable,False,True
Question_4556,Peroxisome proliferator-activated receptor gamma (PPARγ) is a nuclear receptor that plays a crucial role in the regulation of adipocyte differentiation and metabolism. Which receptor is known to play a significant role in adipocyte differentiation and metabolism?,Unparsable,False,True
