Question,Answer,Title,DOI,Authors
Why is PEEK not suitable for electrostatic discharge or thermal dissipation applications without an additional enhancing material?,D,Heat Treatment of Graphene Thin Films on Carbon Fibre/PEEK Composites for Reduced Void Content,https://doi.org/example,"['Christopher Leow', 'P. Kreider', 'S. Sommacal', 'C. Nothoff', 'P. Kluth', 'P. Compston']"
Which graphene synthesis method is known for producing high quality graphene but has low scalability?,A,Heat Treatment of Graphene Thin Films on Carbon Fibre/PEEK Composites for Reduced Void Content,https://doi.org/example,"['Christopher Leow', 'P. Kreider', 'S. Sommacal', 'C. Nothoff', 'P. Kluth', 'P. Compston']"
What is suggested by a Raman spectroscopy analysis that shows a low ID/IG ratio in a graphene sample?,C,Heat Treatment of Graphene Thin Films on Carbon Fibre/PEEK Composites for Reduced Void Content,https://doi.org/example,"['Christopher Leow', 'P. Kreider', 'S. Sommacal', 'C. Nothoff', 'P. Kluth', 'P. Compston']"
What change in surface roughness would likely be indicated by an increase in root mean squared (RMS) roughness after a treatment process?,C,Heat Treatment of Graphene Thin Films on Carbon Fibre/PEEK Composites for Reduced Void Content,https://doi.org/example,"['Christopher Leow', 'P. Kreider', 'S. Sommacal', 'C. Nothoff', 'P. Kluth', 'P. Compston']"
What effect would the removal of surfactant from a graphene thin film likely have on its wettability?,A,Heat Treatment of Graphene Thin Films on Carbon Fibre/PEEK Composites for Reduced Void Content,https://doi.org/example,"['Christopher Leow', 'P. Kreider', 'S. Sommacal', 'C. Nothoff', 'P. Kluth', 'P. Compston']"
How do voids in the interlaminar region of a composite material typically affect its shear strength?,C,Heat Treatment of Graphene Thin Films on Carbon Fibre/PEEK Composites for Reduced Void Content,https://doi.org/example,"['Christopher Leow', 'P. Kreider', 'S. Sommacal', 'C. Nothoff', 'P. Kluth', 'P. Compston']"
"In Raman spectroscopy, what does a narrow full width half maximum (FWHM) of the 2D peak typically indicate about the graphene layers?",D,Heat Treatment of Graphene Thin Films on Carbon Fibre/PEEK Composites for Reduced Void Content,https://doi.org/example,"['Christopher Leow', 'P. Kreider', 'S. Sommacal', 'C. Nothoff', 'P. Kluth', 'P. Compston']"
What does an increase in conductive network density within a composite material suggest about its electrical properties?,B,Heat Treatment of Graphene Thin Films on Carbon Fibre/PEEK Composites for Reduced Void Content,https://doi.org/example,"['Christopher Leow', 'P. Kreider', 'S. Sommacal', 'C. Nothoff', 'P. Kluth', 'P. Compston']"
What is the primary use of intrafascicular electrodes in the context of nerve-based prostheses?,B,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
Why is precise recording of nerve signals important for evoking natural sensations in sensory feedback applications?,B,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
What is a limitation of the Utah slanted electrode array (USEA) when applied to peripheral nerves?,B,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
Why is PDMS used in the development of flexible penetrating microelectrode arrays (FPMAs)?,C,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
Which material is coated on the neural interface device for its biocompatibility and is used for in-vivo implantation?,D,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
What is used to minimize electromagnetic interferences during the recording of neural signals?,A,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
Which software can be used to analyze recorded neural signals and calculate the signal-to-noise ratio (SNR)?,C,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
What does a higher signal-to-noise ratio (SNR) indicate in the context of neural signal analysis?,C,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
What type of neural signals are generated in response to sensory stimulation?,B,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
What was observed in the recorded neural signals in relation to ankle movement?,C,In-vivo recording of sensory signals from peripheral nerves using flexible 3D neural electrodes,https://doi.org/10.1186/s40486-022-00236-6,"['Byungwook Park', 'Jae-Won Jang', 'Sohee Kim']"
What is the significance of studying free vibration behavior in structural analysis?,B,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
Why is the study of both free and forced vibration of the human spine important?,C,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
Which beam theory is more appropriate for studying the transverse vibration of thick beams?,B,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
What are the continuity conditions considered at the junction of segments in beam vibration studies?,B,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
What separates two adjacent vertebrae in the human spine?,C,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
"Why is it essential to consider different material properties for the vertebral bodies, endplates, and intervertebral discs when modeling the spine?",D,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
What additional factors does the Timoshenko beam theory consider compared to the Euler–Bernoulli beam theory?,A,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
"According to the Timoshenko beam theory, what are the displacement fields defined as?",C,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
What are the key outcomes of a free transverse vibration analysis of beams?,B,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
What simplification does the Euler–Bernoulli beam theory make regarding the rotational displacement of the cross section?,D,Analytical Study of Free Transverse Vibration of Human Lumbar Spine Using Beam Theories,https://doi.org/10.1186/s40712-018-0093-y,"['Asgharzadeh Shirazi', 'et al.']"
What is the primary role of arbuscular mycorrhizal fungi (AMF) in their symbiotic relationship with terrestrial plants?,B,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
What function does hydrogen peroxide (H2O2) serve in plants?,B,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
Which enzymes are part of the plant's natural defense system and can be induced in response to microbial colonization?,B,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
What type of proteins are involved in sugar transport and distribution in plants?,A,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
"In the symbiosis between AMF and plants, what role do lipids play?",B,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
What is the function of phosphate transporter proteins in the symbiosis between AMF and plants?,C,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
What structures are formed within the root cortical cells during mycorrhizal colonization?,C,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
"In the symbiotic relationship between AMF and plants, what do plants provide to the fungi?",C,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
What is an appressorium in the context of mycorrhizal colonization?,B,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
"During the symbiotic relationship between AMF and plants, what happens to certain plant genes associated with nutrient exchange?",C,"Root Mycorrhizal Colonization Process of Trifoliate Orange and Responsive Patterns of Plant Growth, Root Peroxide Hydrogen, Antioxidant Enzymes, and Transporter Protein Gene Expression",https://doi.org/10.1186/s40538-023-00526-0,"['Xiao-Qing Liu', 'Zhen Liu']"
What effect does the addition of zirconium phosphate (ZrP) nanoparticles have on the diameter of polyacrylonitrile (PAN) nanofibres during electrospinning?,B,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
What is the effect of zirconium phosphate on the morphology of modified PAN nanofibres?,C,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
How does zirconium phosphate affect the conductivity of PAN and PAN-Nafion zirconium phosphate nanofibres?,B,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
What does thermal gravimetric analysis reveal about the thermal degradation properties of PAN-Nafion/ZrP nanofibres compared to plain PAN nanofibres?,D,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
Which parameter is not typically varied to produce nanofibres with different fineness and surface morphology during electrospinning?,C,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
What is the effect of blending Nafion® with other polymers like PAN on its proton conductivity?,B,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
Which property is not associated with polyacrylonitrile (PAN) nanofibres?,B,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
Which property is not characteristic of zirconium oxide (ZrO2)?,B,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
What feature of zirconium phosphate contributes to increasing conductivity in polymer membranes?,A,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
What is the impact of impregnating a polymer membrane with zirconium phosphate nanoparticles?,C,Influence of Zirconium Phosphate Nanoparticles on Polyacrylonitrile Nanofibres,https://doi.org/10.1186/s40712-019-0098-1,['Sigwadi']
Which type of watery kimchi was found to have the highest total carotenoid content?,A,Bioactive Compounds and Antioxidant Activities of Watery Kimchi,https://doi.org/10.1186/s13765-023-00855-6,"['BoKyung Moon', 'Author Two', 'Author Three']"
